9660,n. （防晒油中的）遮光剂；防晒霜
9661,"v. 穿；磨损（wear的过去分词）；佩戴
adj. 疲倦的；用旧的"
9662,"adj. 过时的；旧式的
v. 使过时（outdate的过去式和过去分词）"
9663,"prep. 无；缺
v. 需要（want的现在分词）；欠缺
adj. 欠缺的；不足的；不够格的"
9664,vt. 通过培训等方式学习其它的工作技能
9665,"n. 可雇用者；符合最低雇用要求者
adj. 适宜雇用的；有资格任职的"
9666,n.  轨道，轨线； 弹道
9667,n. 古典主义者；古典学者
9668,vt. 再评价；再课税；再摊派
9669,"v. 萎缩（shrink的ing形式）；收缩；退缩
adj. 畏缩的；犹豫不决的"
9670,adj. 终身的
9671,"v. 刺激；激励；促进（stimulate的ing形式）
adj. 刺激的；有刺激性的"
9672,"v. 伴随（accompany的ing形式）
adj. 陪伴的；附随的"
9673,"v. 鼓励，支持（encourage的ing形式）
adj. 令人鼓舞的；鼓励的，奖励的"
9674,vt. 重做；修订
9675,n. 中心；毂；木片
9676,adv. 共同地；连带地
9677,n. 学科的分支；副学科
9678,n. 联合；联系；协作；业务停顿；停泊处；牛棚
9679,"adj. 热的；激昂的；激动的
v. 加热；使兴奋（heat的过去分词）"
9680,adv. 交替地；轮流地；隔一个地
9681,adj. 各学科间的；跨学科的
9682,adj. 不正当的；未被证明其正确的
9683,"vt. 证明；证实；为…作证
vi. 证明；作证"
9684,n. 手煞车；手闸
9685,n. 平庸之才；平常
9686,adv. 不利地；逆地；反对地
9687,adj. 笨拙的；笨重的；不灵便的；难处理的
9688,adj. 不受欢迎的；不希望得到的，不希望有的
9689,"v. 强调（stress的过去分词）；给…加压力
adj. 紧张的；感到有压力的"
9690,n. 动物学，动物学课程; （某一地区的）全部动物，（某种动物的）动物特性
9691,"n. 构词要素
adj. 形成的；造型的；格式化的"
9692,n. 荒地；大量，茫茫一片
9693,adj. 拟真的；沉浸式的；沉浸感的；增加沉浸感的
9694,n. 伤害；帮倒忙的行为；不亲切的行为；虐待
9695,"adj. 专用的；专注的；献身的
v. 以…奉献；把…用于（dedicate的过去式和过去分词）"
9696,adv. 不知疲倦地；不屈不挠地
9697,n. 最前线，最前部；活动的中心
9698,"v. 使痛苦；使紧张；使困苦（distress的过去分词）
adj. 痛苦的；忧虑的；贫困的；受损的"
9699,n. 环保人士；环境论者；研究环境问题的专家
9700,"vt. 歪曲，误传；不合适地代表
vi. 虚伪陈述；歪曲报道"
9701,n. 跳羚
9702,"n. 鲑鱼；大马哈鱼；鲑肉色；鲑鱼肉；橙红色，粉橙色
adj. 浅澄色的"
9703,adj. 残忍的；无慈悲心的
9704,n. 英才教育（制度）；精英管理的社会
9705,n. 保守主义；守旧性
9706,"n. 半岛居民
adj. 半岛的；形成半岛的；半岛状的"
9707,"n. 密码；暗号；零
vt. 计算；做算术；将…译成密码
vi. 使用密码；计算；做算术"
9708,"v. 使惊奇（surprise的过去分词形式）
adj. 感到惊讶的，出人意料的"
9709,adj. 经过深思熟虑的；被尊重的
9710,"v. 使确信（convince的过去分词）；说服
adj. 确信的；深信的"
9711,adj. 丰富的；很多的；多产的
9712,"v. 处理，加工（process的过去形式）
adj. 处理的，加工过的"
9713,n.  股票经纪人
9714,adv. 不确定地，无限期地；模糊地，不明确地
9715,n. 逐渐采用
9716,"n. 维多利亚时代；维多利亚女王时代的人
adj. 维多利亚女王时代的；英国维多利亚女王时代的"
9717,"v. 玷污；使…模糊不清；使感觉迟钝（blur的过去式和过去分词）
adj. 模糊不清的；被弄污的"
9718,"n. 闪光；防水板；遮雨板
adj. 闪烁的；闪光的"
9719,adj. 发人深省的；引起思考的
9720,na. 前景暗淡
9721,"vt. 再制
n. 重做；重制物"
9722,n. 英国人；大不列颠人
9723,"adj. 形成鲜明对比的；差异大的
v. 使对比；显示差别（contrast的现在分词形式）"
9724,"n. 支持；支承面
v. 支持；供养（support的ing形式）
adj. 支持的；辅助性的；次要的"
9725,"v. 减轻；解除（relieve的过去分词）
adj. 放心的"
9726,adj. 困惑的；茫然的；搞糊涂的
9727,n.  重新分配
9728,adj. 常识的; 有生活经验得来的
9729,n. 采访者；会见者；面谈者；进行面试者
9730,n. 自觉意识
9731,n. 思想家；思想者
9732,"v. 担保（guarantee的过去式和过去分词）
adj. 有保证的，；有人担保的"
9733,n. 短期主义
9734,"adv. 最迟地；最后地
n. 最新的事物
adj. 最新的，最近的；最迟的，最后的"
9735,"n. 冒险；承担风险
adj. 冒险的"
9736,n. 科幻小说（等于science fiction）
9737,n. 特大企业 
9738,"adj. 令人误解的；引入歧途的
v. 给…带错路；把…引入歧途（mislead的ing形式）"
9739,n. 失败者；遗失者
9740,n. 企业家精神
9741,"n. 发展；制造；形成
v. 制作（make的现在分词）"
9742,"adj. 冲突的；相矛盾的；不一致的
v. 冲突；争执（conflict的ing形式）"
9743,"v. 说服；推断（reason的过去分词）
adj. 详尽论述的；理由充分的；合乎逻辑的"
9744,adj. 著名的
9745,n. 民族精神；气质；社会思潮
9746,adj. 园艺的
9747,n. 泛滥；产后出血
9748,n. 竞选者；从军者；出征者；老兵
9749,n. 追随者；信徒；属下
9750,"n. 草堆；皱眉；谷堆
vt. 割草；收割庄稼
vi. 割草；收割庄稼"
9751,"n.  积压的工作；积压待办的事务；大木材
vt. 储备；把…积压起来"
9752,vt. 使私有化；使归私有
9753,vt. 使商业化；使商品化
9754,n. 露营场所；野营地
9755,n. 私有化
9756,n. 鼓声；打鼓声
9757,adv. 长期地；慢性地；习惯性地
9758,n. 隔离；扣押；退隐
9759,"n. 仿真陈述（仅因出现在出版物上而被信以为真）
adj. 虚构的；似是而非的"
9760,n. 文件夹；折叠机；折叠式印刷品
9761,"vt. 卸下；卸货
adj. 卸载的"
9762,n. 记住；暗记
9763,"n. 悟性；理解能力；懂行（的人）
vt. 理解；懂
vi. 理解；知道"
9764,n. 神经系统科学（指神经病学、 神经化学等）
9765,adj. 顺从的；服从的；应允的
9766,adj. 反抗的；造反的；难控制的
9767,adj. 亲社会的；忠实于既定社会道德准则的
9768,adv. 无私地；不自私地
9769,"vt. 收回；恢复；偿还；扣除
vi. 获得补偿；请求扣除"
9770,"n. 铅工业；铅管品制造
v. 探究；垂直悬挂；用铅锤测量；灌铅以增重（plumb的现在分词）"
9771,a. 畅销的
9772,adv. 有结果地；有成果地；多产地
9773,adj. 被风吹的；暴露在风中的；风刮的
9774,adj. 再生的，更生的；更新的
9775,vt. 使受精；使肥沃
9776,"n. 饲料；草料；搜索
vi. 搜寻粮草；搜寻"
9777,"n. 提供；祭品；奉献物；牲礼
v. 提供（offer的ing形式）"
9778,"n. 益生素
adj.  前生命期的"
9779,n. 首次展示； 滑跑（飞机着陆时在跑道上滑跑减速的阶段）
9780,n. 水闸；水门；防潮水闸；制约（怒气）
9781,"n. 农业，耕作
v. 耕种；出租（farm的ing形式）"
9782,adj. 促销的；增进的；奖励的
9783,n. 厌倦；令人厌烦的事物
9784,n. 资产；财源
9785,n. 共同创立者
9786,"v. 要求；质疑；反对；向…挑战；盘问（challenge的ing形式）
adj. 挑战的；引起挑战性兴趣的"
9787,"v. 挫败；阻挠（frustrate的过去式和过去分词形式）
adj. 失意的，挫败的；泄气的"
9788,adj. 无缝的；无缝合线的；无伤痕的
9789,n. （美）蟑螂； 斜齿鳊
9790,adj. 非盈利的；不以盈利为目的的
9791,vt. 公布；传播；发表
9792,"adj. 隐藏的
v. 隐藏，躲藏（hide的过去分词）"
9793,"adj. 持久的；永恒的
n.  厚实斜纹织物
v. 持续；维持（last的ing形式）"
9794,adv. 随意地
9795,vt. 隐去（试验结果等）中的姓名资料，使匿名
9796,"adj. 可逆的；可撤消的；可反转的
n. 双面布料"
9797,n. 素食主义
9798,adj. 可完成的；可有成就的；做得成的
9799,adv. 仔细地；勉强地；狭窄地；严密地
9800,adj. 不可重复的；粗俗下流的
9801,n. 烧坏；燃料烧尽
9802,n. 运动机能学；人体运动学
9803,n. 哑铃；蠢人
9804,"n. 棱纹平布；雷普（物体伦琴当量）
abbr. 代表（representative）；名声（reputation）"
9805,n. 模糊；微弱；衰弱
9806,n. 骑脚踏车消遣；骑脚踏车兜风
9807,n. 皮船；爱斯基摩小艇
9808,"vt. 模仿，摹拟
n. 效颦者，模仿者；仿制品；小丑
adj. 模仿的，模拟的；假装的"
9809,adv. 难以置信地；非常地
9810,"v. 扭曲（distort的过去式和过去分词）
adj. 歪曲的；受到曲解的"
9811,n. 骑自行车的人
9812,n. 严守时间；正确；规矩
9813,adj. 罕见的；稀少的；珍贵的；不频发的
9814,"n. 定价
v. 给…定价（price的ing形式）"
9815,adv. 极大地；无限地；广大地；庞大地
9816,n. 顺风
9817,adj.  多维的；多面的
9818,adj. 未预见到的，无法预料的
9819,vt. 再培训(职工)
9820,n. 流行词
9821,n. 时间轴，时间线；大事年表
9822,"vt. 使配错
n. 错配；不协调"
9823,adj. 倦怠的；呆滞的；软弱无力的
9824,"adj. （疾病等）（全国、全球i）流行的；普遍的
n. 流行性疾病"
9825,adj. 一代的；生育的
9826,"n. 长钉，道钉；钉鞋；细高跟
vt. 阻止；以大钉钉牢；用尖物刺穿"
9827,"n. 休假；暂时解雇；放假
vt. 准假；暂时解雇"
9828,"vt. 重新教育；再教育
vi. 再训练；再教育"
9829,n. 自给自足；自负
9830,n. 主权；主权国家；君主；独立国
9831,n. 警告；中止诉讼手续的申请；货物出门概不退换；停止支付的广告
9832,adv. 彻底地；激烈地
9833,"n. 蔬菜
vi. 虚度"
9834,adv. 无效率地；缺乏能力地
9835,n.  新来者；新到的移民
9836,adj. 冷酷的；不知过错的；坚持不懈的；不屈不挠的
9837,n. 秧苗，幼苗；树苗
9838,pref. 在…下方；进一步；分支；附属；次于
9839,"v. 威胁；恐吓；迫近（threaten的ing形式）
adj. 危险的；胁迫的；凶兆的"
9840,n. 审议；考虑；从容；熟思
9841,adj. 外来的；没有关联的；来自体外的
9842,adj. 侵入的；打扰的
9843,n. 基本原理；原理的阐述
9844,adv. 客观地
9845,"vt. 发动；解开…的皮带；解除…的束缚
vi. 不受约束；自由自在；放荡不羁"
9846,"n. 预感；大块；肉峰
vt. 耸肩；预感到；弯腰驼背
vi. 隆起；向前移动"
9847,"adj. 分心的；分散注意力的
v. 使分心（distract的ing形式）；转移注意力"
9848,adj. 反射的；反映的；沉思的
9849,"v. 威胁（threaten的过去分词）
adj. 受到威胁的"
9850,adv. 明显地；公开地，公然地
9851,vt. 将置于上下文中研究；使…溶入背景
9852,adj. 不愉快的；厌恶的；不为人喜的；难相处的；脾气坏的
9853,adv. 过度地；极度地
9854,adj. 恭敬的；惯于顺从的
9855,"n. 推理；论证；评理
v. 推论；说服（reason的ing形式）
adj. 推理的"
9856,adv. 口头地，非书面地；用言辞地
9857,"v. 假设（assume的ing形式）
adj. 傲慢的；不逊的；僭越的"
9858,"n. 底切；牛腰部下侧嫩肉；砍口；切球
vt. 廉价出售；较便宜的工资工作；从下边削球
vi. 底切"
9859,adj. 恐慌的；惊慌失措的
9860,"n. 真理；信条
adj. 传播福音的；福音赞美诗的"
9861,adj. 消息灵通的；见多识广的；熟悉的；博学的
9862,adv. 暂时地；试验性地
9863,"vt. 少说，少报；保守地说；有意轻描淡写
vi. 保守地说；有意轻描淡写"
9864,"v. 奉承（flatter的过去分词）；阿谀奉承
adj. 高兴的， 感到荣幸的；过分夸赞"
9865,"n. 父母对子女的养育
v. 教养（parent的ing形式）；做…的父亲或母亲"
9866,"v. 尝试（try的ing形式）；试验
adj. 难受的；难堪的；费劲的；令人厌烦的"
9867,"adj. 理解的；音感好的
v. 使协调；为…调音（attune的过去分词）"
9868,adj. 非生命的
9869,adj. 自私的；不合群的；缺乏社交性的
9870,"n. 极简抽象派艺术家；最低限要求者；最低纲领主义者
adj. 极简抽象派艺术的"
9871,adj. 矮胖的；粗短的；厚实的
9872,"n. 标志；打分；做记号；斑纹
v. 注意；作记号于；给…打分数（mark的ing形式）"
9873,"adj. 捕获的；陷入困境的；收集的；受到限制的
vt. 诱捕（trap的过去分词）"
9874,adj. 公共的；公社的
9875,n. 相互作用（复数reciprocities）；相互性；互惠主义
9876,n. 错误，失败，不幸
9877,"n. 犹豫，退缩；惊奇
vt. 搞糟，弄坏；使……惊奇；使……困惑
vi. 犹豫，退缩；惊恐"
9878,adj. 令人难以置信的；令人惊异的
9879,n. 掠夺；破坏，破坏痕迹
9880,n. 结束，终止
9881,n. 中心装饰品
9882,"v. 指出；瞄准（point的过去式）
adj. 尖的；突出的；锐利的；率直的"
9883,n. 逆转； 反转； 撤销
9884,"comb. 表示“极端，过度”之义
pref. 极端；在……之外"
9885,n. 驾车旅行的人，开汽车的人
9886,n. 议员；顾问；参赞（等于councilor）
9887,adj. 不切实际的，不现实的；不能实行的
9888,n. 小卧室；小隔间
9889,n. 标语，口号；流行语；口头禅
9890,adj. 头脑清晰的；视力良好的；有洞察力的
9891,n. 实用主义者；爱管闲事的人
9892,adj. 敏感的；易受影响的
9893,vt. 平息；缓和；减轻
9894,"num.  万亿
n.  万亿
adj. 万亿的"
9895,adv. 敏锐地；强烈地；锐利地
9896,n. 顾问；法律顾问；参事（等于counsellor）
9897,n. 同事；合作者
9898,adv. 煞费苦心地；费力地
9899,adj. 善于接受的；能容纳的
9900,n. 知己；密友
9901,"vt. 使产生；造成
vi. 产生；引起"
9902,"vt. 把…做得过分；使过于疲劳；对…表演过火；夸张
vi. 做得过分；表演过火"
9903,"vt. 使…变成动词；用言语表达
vi. 累赘；唠叨；以言语表述"
9904,n. 描写，叙述
9905,"n. 双月刊
adj. 两月一次的；每月两次的
adv. 隔月地；一月两次地"
9906,"n. 热量
adj. 热量的；卡的"
9907,vt. 使平息；使满足；使和缓；对…让步
9908,adj.  二进制的；二元的，二态的
9909,n. 差额；缺少
9910,n. 照料者，护理者
9911,n.  海侵；犯罪；违反；逸出
9912,"v. 使…倾向（incline的过去分词）
adj. 趋向于…的"
9913,adv. 用魔法地；如魔法般地
9914,n. 剥夺；损失；免职；匮乏；贫困
9915,adj. 不可原谅的；没法辩解的；不可宽恕的
9916,"adj. 反对的；相对的；对面的
v. 反对（oppose的ing形式）"
9917,n. 坏事；不道德的行为
9918,adv. 感谢地；感激地
9919,"v. 提议；计划（propose的过去式和过去分词）
adj. 被提议的；所推荐的"
9920,adj. 燃烧的，可燃的，灼伤的
9921,n. 收入，收益；实收款项
9922,n. 面积，英亩数
9923,adj. 木质的；多树木的；木头似的
9924,n. 生物燃料
9925,"vt. 完成；使结束
vi. 把最后定下来；定案"
9926,n. 火灾；磷火，鬼火；散布极快的事物
9927,adj. 无事实证明的；无正式文件的
9928,adj. 难以置信的，不像真实的
9929,n. 机械化；机动化
9930,adj. 劳动密集型的
9931,adj. 依赖的；可靠的；信赖的
9932,adj. 笨重的；累赘的；难处理的
9933,n. 葡萄干
9934,n. 移动性；机动性； 迁移率
9935,n. 高位值
9936,n. 人力；人力资源；劳动力
9937,"adj. 首要的；支配一切的；包罗万象的
v. 成拱形（overarch的ing形式）"
9938,adj. 系统的；全身的；体系的
9939,adv. 共同地，全体地
9940,adj. 问题的；有疑问的；不确定的
9941,"n. （资源、垃圾的）回收利用
v. 回收；再循环利用（recycle的现在分词）"
9942,adj. 不一致的；前后矛盾的
9943,n. 倾向；癖性
9944,n. 房地产；不动产
9945,vt. 定做，按客户具体要求制造
9946,"n. 咬碎，咬碎声；扎扎地踏
vt. 压碎；嘎扎嘎扎的咬嚼；扎扎地踏过
vi. 嘎吱作响地咀嚼；嘎吱嘎吱地踏过"
9947,adj. 可读的；易读的；读起来津津有味的
9948,"v. 擦亮（polish的过去式和过去分词）
adj. 擦亮的；优美的；圆滑的"
9949,"v. 决定；断定（determine的过去分词）
adj. 决定了的；坚决的"
9950,n. 企鹅；空军地勤人员
9951,n. 南极洲
9952,n. 降雨；降雨量
9953,adj. 荒凉的；冷淡的，不好客的；不适居留的
9954,n.  藻类； 海藻
9955,"n. 地衣；青苔
vt. 使长满地衣"
9956,n. 陨星；流星
9957,"n. 天外来客
adj. 地球外的"
9958,n.  救生艇，救生船
9959,n. 太阳镜；凸透镜（sunglass的复数）
9960,"adj. 晒黑的；有晒斑的；日炙的
v. 晒黑（sunburn的过去式和过去分词）"
9961,adj. 压抑的；使人沮丧的
9962,n. 交易者；商人；商船
9963,n. 意大利式细面条
9964,"v. 干扰；打断（disturb的ing形式）
adj. 令人不安的；烦扰的"
9965,adv. 主要地，基本上
9966,n. 复调；复调音乐；多音
9967,"n. 马蹄铁；U形物
vt. 装蹄铁于"
9968,n. 小胡子；髭；触须
9969,n. 十字路口；交叉路口；聚会的中心地点（crossroad的复数形式）
9970,"adj. 动产的；可移动的；不固定的
n. 动产；可移动的东西"
9971,"n. 橄榄；橄榄树；橄榄色
adj. 橄榄的；橄榄色的"
9972,adv. 贪婪地；贪食地
9973,adj. 声名狼藉的；无耻的；邪恶的；不名誉的
9974,adj. 促进食欲的，开胃的
9975,n. 金枪鱼，鲔鱼
9976,"n. 饲料；糊状物；麦芽浆
vt. 捣碎；调情"
9977,"n. 填充；填料
v. 填满；遍及（fill的ing形式）"
9978,adj. （人或事物）变得难以辨认的，无法识别的
9979,n. 芦笋；龙须菜；天冬
9980,"n. 波利尼西亚人
adj. 波利尼西亚的；波利尼西亚人的"
9981,vt. 数目超过；比…多
9982,adv. 言之有理地， 无可非议地
9983,n. 海藻，海草
9984,"n. 茄子
adj. 深紫色的"
9985,n. 可可粉；可可豆；可可饮料；深褐色
9986,n. 饼干；小甜点
9987,n. 枫树；淡棕色
9988,n. 糖浆，果汁；含药糖浆
9989,n. 萨莫萨三角饺
9990,"n. 再热（炉）
vt. 再热；将…重新加热"
9991,n. 肉片；炸肉排；炸肉片
9992,"n.  柳树； 柳木制品
adj. 柳木制的"
9993,n. 前景；最显著的位置
9994,adj. 可辨认的；可认识的；可承认的（=recognizable）
9995,n. 声调，语调；语音的抑扬
9996,n. 省略符号，撇号；呼语，顿呼
9997,n. 电讯； 远程通信；无线电通讯
9998,adj. 比喻的；修饰丰富的；形容多的
9999,adj. 组织混乱的，无系统的，杂乱无章的
10000,n. 副产品；资产分派，让产易股
10001,n.  木星；朱庇特（罗马神话中的宙斯神）
10002,n.  毕宿五(金牛座中的一等星)
10003,n.  土星；农业之神（罗马神话中的一个形象）
10004,n. 燕雀类的小鸟
10005,n. 巨人；提坦；太阳神
10006,n. 空域；领空；空间
10007,n. 祖国；母国
10008,conj. 同时；时时，有时；当…的时候
10009,n. 先锋；前锋科学卫星
10010,"n.  水底通道
adj. 进行中的；起步的；航行中的"
10011,n. 简明新闻
10012,"n. 嘲笑
vt. 束缚；佩带；做准备
vi. 准备；嘲骂"
10013,"n. 蓟花的冠毛；蓟种子冠毛
adj. 非常轻的"
10014,n. 战马，骏马；马
10015,"vi. 马嘶
n. 马嘶声"
10016,"n. 阿拉伯人；阿拉伯马
adj. 阿拉伯的"
10017,"n. 犹太人；犹太教徒；守财奴
vt. 欺骗；杀价"
10018,"n. 音节
vt. 划分音节
vi. 按音节发音；讲话"
10019,n. 现实主义者；实在论者
10020,n. 十四行诗；商籁诗
10021,n. 祖国；故乡
10022,n. 歌手，歌唱家
10023,adv. 创造性地；有创造力地
10024,n.  柏树，柏木属植物（原产北美、欧、亚）；柏树枝（用作哀悼的标志）
10025,n. 埃及（非洲国家）
10026,"n. 埃及人；古代埃及语
adj. 埃及的；埃及人的"
10027,abbr. 联合国教科文组织（United Nations Educational，Scientific，and Cultural Organization）
10028,n. 开罗（埃及首都）
10029,n. 坦桑尼亚（东非国家）
10030,n. 莫斯科（俄罗斯首都）
10031,"n. 鳍；鱼翅；鳍状物
vt. 切除鳍；装上翅
vi. 猛挥鳍；潜泳"
10032,"adj. 令人担忧的；使人惊恐的
v. 使惊恐（alarm的ing形式）"
10033,n. 羚羊；羚羊皮革
10034,n. 袋鼠
10035,n. 树袋熊，无尾熊（产于澳大利亚，又名考拉）
10036,"n. 藏语；西藏人
adj. 西藏的；藏族的"
10037,n. 西藏（中国一自治区）
10038,n. 写博客的人；博客使用者
10039,"n. 轮唱；钓鱼；北欧神话中的巨人
vt. 轮唱，使转动；放声高唱；拖饵钓鱼
vi. 参加轮唱；宏亮地唱；拖饵钓鱼"
10040,"vt. 网霸; 网络欺凌; 是指通过电子邮件、即时对话、站点、博客留言; 以及手机等电子方式
vi. 网霸，（意思同上）
n. 网霸者"
10041,abbr. 万维网（World Wide Web）；世界气象监视网（World Weather Watch）
10042,n. 伯明翰（英国一座城市）
10043,n. 孔子（中国哲学家，教育家）
10044,"n. 炖，炖汤；烦恼；闷热；鱼塘
vt. 炖，炖汤；焖；忧虑；受闷热
vi. 炖，炖汤；焖；受闷热；忧虑"
10045,n. 威尔士（英国大不列颠岛西南部地区）
10046,n. 苏格兰
10047,n. 盎格鲁-撒克逊
10048,"n. 罗马人；古罗马语
adj. 罗马的；罗马人的"
10049,"n. 爱尔兰人；爱尔兰语；爱尔兰
adj. 爱尔兰的；爱尔兰人的"
10050,n. 街舞，即兴音乐；嘻哈
10051,n. 高科技舞曲
10052,(also. 风笛
10053,"adj. （乐器等）有弦的；用弦缚住的
v. 用带系上；使伸展；使连接（string的过去分词）"
10054,n. 现象（phenomenon 的复数 ）
10055,adj. 修辞的；修辞学的；夸张的
10056,n. 人格化；化身；拟人法（一种修辞手法）；象征
10057,n. 明喻；直喻
10058,n. 莫扎特
10059,"v. 燃烧（burn的过去式、过去分词形式）
adj. 烧焦的；烧伤的"
10060,"n. 派遣；发送（等于dispatch）
vt. 派遣；发送；匆匆吃下
vi. 匆匆离开"
10061,n. 检验员；主考人； 审查员
10062,adj. 情报的；报告的；新闻的
10063,n. 人物角色；伪装的外表
10064,adj. 对话的；健谈的
10065,adj. 非法的；无法律的
10066,"n. 床边，床旁
adj. 床旁的，枕边的"
10067,n. 黎明；破晓
10068,adj. 上帝般的；似神的；庄严的
10069,"n. 德语；德国人
adj. 德国的；德语的，德国人的"
10070,n. 修正案；改善；改正
10071,adj. 快乐的；愉快的；高兴的
10072,n. 保护消费者利益运动；用户至上主义
10073,n. 冰箱；冷冻库；制冷工
10074,adv. 坚持地；强求地
10075,"n. 学习；学问
v. 学习（learn的现在分词）"
10076,n. 班机；大型客机
10077,"n. 勒索，敲诈；勒索所得之款
vt. 勒索，敲诈"
10078,n. （古时威尼斯和热那亚的）总督
10079,n. 门垫；擦鞋垫
10080,n. 鼓手；旅行推销员；跑街
10081,n. 健忘，忽略
10082,n. 草原；牧草地
10083,n.  冰山；显露部分
10084,"n. 枯萎；憔悴；衰弱
vi. 枯萎；畏缩；衰弱
vt. 使枯萎；使畏缩；使衰弱"
10085,n. 完整；完全；完成；圆满；结束
10086,"n. 习惯法汇编
adj. 习惯的；通常的"
10087,"n. 换低速档
vt. 使…调低速挡；使工作降格
vi. 调低速档；工作降格"
10088,n. 五元美钞，五镑钞票
10089,"adj. 中途的；不彻底的
adv. 到一半；在中途"
10090,adj. 在当地出产的；本国产的
10091,n. 产业主义，工业主义；工业制度
10092,adj. 可怜的；卑鄙的；令人苦恼或难受的
10093,n. 面包师；面包工人；（便携式）烘炉
10094,n. 满腹；满肚子；过量
10095,adj. 癌的；生癌的；像癌的
10096,adj. 沿海的；海岸的
10097,n. 用餐者；路边小饭店；餐车式简便餐厅
10098,"adj. 失业的，无业的；（关于）失业者的
n. 失业者"
10099,adj. 唯利是图的；有利益的；赚钱的
10100,n. 内部的人，会员；熟悉内情者
10101,n. 发行人
10102,n. 监护人；饲养员；看守人；管理人
10103,v. 洒出的，溢出的（spill的过去式及过去分词）
10104,"adj. 深情的；
adj. 充满爱的；"
10105,adj. 富有魅力的；迷人的
10106,adv. 明亮地；鲜明地；生辉地
10107,n. 少女时期
10108,"n. 表示原因的连词
adj. 因果关系的；有原因的"
10109,vt. 预先确定；预先决定；预先查明
10110,"n. 重新设定；重新组合；重排版
vt. 重置；重新设定；重新组合
vi. 重置；清零"
10111,adj. 开胃的；促进食欲的
10112,n. 称呼；问候；招呼；寒喧
10113,n. 随身听（商标名称）
10114,n. 公断，仲裁
10115,n. 日光
10116,adv. 忠实地；如实地；诚心诚意地；深信着地
10117,n. （美）出纳员；讲述者；讲故事者；计票员
10118,adj. 节日的；喜庆的；欢乐的
10119,"v. 激动；唤起（excite的过去分词）
adj. 兴奋的；激动的；活跃的"
10120,adv. 真实地，不假；真诚地
10121,adj. 最佳的；最理想的
10122,n. 减刑；交换；经常来往；代偿
10123,"n. 风景胜地；风景照片
adj. 风景优美的；舞台的；戏剧的"
10124,n. 光标；（计算尺的） 游标，指针
10125,"n. 卧铺；停泊处，锚位；差事
vt. 使……停泊；为……提供铺位
vi. 停泊；占铺位"
10126,n. 非洲
10127,"n. 非洲人
adj. 非洲的，非洲人的"
10128,abbr. 上午，午前（ante meridiem）
10129,n. 美洲（包括北美和南美洲）；美国
10130,"n. 美国人，美洲人；美国英语
adj. 美国的，美洲的；地道美国式的"
10131,n. 亚洲
10132,"n. 亚洲人
adj. 亚洲的；亚洲人的"
10133,"n. 大西洋
adj. 大西洋的"
10134,"adj. 澳大利亚的，澳大利亚人的
n. 澳大利亚人"
10135,n. 英国；不列颠
10136,"n. 英国人
adj. 英国的；英国人的；大不列颠的"
10137,"n. 轮空；次要的东西
int. 再见
adj. 次要的"
10138,n. 加拿大（北美洲国家）
10139,"n. 加拿大人
adj. 加拿大（人）的"
10140,"n. 气流；汇票；草稿（等于draft）
vt. 起草；征兵；选派（等于draft）
adj. 汲出的；拖拉的（等于draft）"
10141,n. 英格兰
10142,n. 英国人
10143,n. 欧洲
10144,"n. 欧洲人
adj. 欧洲的；欧洲人的"
10145,n. 法国；法郎士（姓氏）
10146,"n. 法国人；法语
adj. 法国的；法语的；法国人的"
10147,n. 法国人
10148,n. 德国
10149,"n. 希腊语；希腊人
adj. 希腊的；希腊人的，希腊语的"
10150,n. 印度（南亚国家）
10151,"n. 印度人；印第安人；印第安语
adj. 印度的；印第安人的；印第安语的"
10152,"n. 意大利人；意大利语
adj. 意大利的；意大利文化的；意大利语的"
10153,n. 意大利（欧洲南部国家）
10154,n. 日本（东亚国家名）
10155,"n. 日本人；日语
adj. 日本（人）的；日语的"
10156,n. 卡拉OK；卡拉OK录音，自动伴奏录音
10157,n. 公斤; 千克
10158,n. 妈妈
10159,"adj. 沉默的
n. 妈妈（口语）；沉默；菊花
vi. 演哑剧
int. 别说话"
10160,n. 先生（用于姓名或职称前，常缩写为Mr.）
10161,n. 太太；夫人（用于已婚妇女姓名前的尊称）
10162,abbr. 下午（post meridiem）
10163,n. 俄罗斯
10164,"n. 俄语；俄国人
adj. 俄国的；俄语的"
10165,adj. 下雪的，多雪的；被雪覆盖的；洁白无瑕的
10166,"n. 西班牙语；西班牙人
adj. 西班牙的；西班牙人的；西班牙语的"
10167,"n. 幺点；直接得分的发球；佼佼者；（俚）最好的朋友
adj. 一流的，突出的
vt. 以发球赢一分；击败
int. 太棒了；太好了"
10168,n. 助手；副官；侍从武官
10169,adv. 重新；再
10170,n. 贵族
10171,"prep. 在…的顶上
adv. 在顶上"
10172,n. 阁楼；顶楼；鼓室上的隐窝
10173,"n. 支持；后援；阻塞
adj. 支持的；候补的
vt. 做备份"
10174,n. 纸币
10175,n. 营，军营；军队，部队
10176,n.  生物技术； 生物工艺学
10177,"n. 母狗，母狼；泼妇；牢骚事
vt. 糟蹋；弄糟
vi. 发牢骚"
10178,"adj. 金发的
n. 白肤碧眼金发的人"
10179,"n. 吹牛，自夸
vi. 吹牛，自夸
vt. 吹牛，吹嘘"
10180,"v. 打破，断掉（break的过去式）
adj. 一文不名的，破产的"
10181,"n. 缓冲器，保险杆，减震物
adj. 丰盛的，丰富的
vt. 装满；为…祝酒
vi. 干杯"
10182,n. 汉堡包
